"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
146368,16,"English (American)","WG","Second","White","Female",NA,"I100545",TRUE,FALSE,"Marchman","College","comprehension",121,TRUE,"All Data",1071,"All Data (n = 1071)"
146369,17,"English (American)","WG","First","White","Female",NA,"I100548",TRUE,FALSE,"Marchman","College","comprehension",237,TRUE,"All Data",1071,"All Data (n = 1071)"
146370,15,"English (American)","WG","Second","Hispanic","Female",NA,"I100549",TRUE,FALSE,"Marchman","Some College","comprehension",38,TRUE,"All Data",1071,"All Data (n = 1071)"
146371,16,"English (American)","WG","First","White","Female",NA,"I100550",TRUE,FALSE,"Marchman","Some College","comprehension",237,TRUE,"All Data",1071,"All Data (n = 1071)"
146372,16,"English (American)","WG","First","White","Male",NA,"I100571",TRUE,FALSE,"Marchman","Graduate","comprehension",111,TRUE,"All Data",1071,"All Data (n = 1071)"
146373,16,"English (American)","WG","First","White","Male",NA,"I100572",TRUE,FALSE,"Marchman","Some College","comprehension",127,TRUE,"All Data",1071,"All Data (n = 1071)"
146374,16,"English (American)","WG","First","White","Female",NA,"I100573",TRUE,FALSE,"Marchman","Some College","comprehension",181,TRUE,"All Data",1071,"All Data (n = 1071)"
146375,16,"English (American)","WG","Second","White","Female",NA,"I100574",TRUE,FALSE,"Marchman","Secondary","comprehension",325,TRUE,"All Data",1071,"All Data (n = 1071)"
146376,16,"English (American)","WG","First","White","Female",NA,"I100575",TRUE,FALSE,"Marchman","Graduate","comprehension",154,TRUE,"All Data",1071,"All Data (n = 1071)"
146377,10,"English (American)","WG","Sixth","Hispanic","Female",NA,"I100577",TRUE,FALSE,"Marchman","Some College","comprehension",78,TRUE,"All Data",1071,"All Data (n = 1071)"
146378,11,"English (American)","WG","Second","White","Female",NA,"I100578",TRUE,FALSE,"Marchman","Some College","comprehension",80,TRUE,"All Data",1071,"All Data (n = 1071)"
146379,9,"English (American)","WG","Fourth","Hispanic","Male",NA,"I100581",TRUE,FALSE,"Marchman","Secondary","comprehension",35,TRUE,"All Data",1071,"All Data (n = 1071)"
146380,14,"English (American)","WG","First","White","Female",NA,"I100585",TRUE,FALSE,"Marchman","Secondary","comprehension",138,TRUE,"All Data",1071,"All Data (n = 1071)"
146381,9,"English (American)","WG","First","White","Male",NA,"I100586",TRUE,FALSE,"Marchman","Secondary","comprehension",75,TRUE,"All Data",1071,"All Data (n = 1071)"
146382,10,"English (American)","WG","Second","Black","Male",NA,"I100587",TRUE,FALSE,"Marchman","Secondary","comprehension",74,TRUE,"All Data",1071,"All Data (n = 1071)"
146383,17,"English (American)","WG","First","White","Male",NA,"I100589",TRUE,FALSE,"Marchman","College","comprehension",96,TRUE,"All Data",1071,"All Data (n = 1071)"
146384,17,"English (American)","WG","First","White","Female",NA,"I100602",TRUE,FALSE,"Marchman","Secondary","comprehension",248,TRUE,"All Data",1071,"All Data (n = 1071)"
146385,18,"English (American)","WG","Second","White","Male",NA,"I100604",TRUE,FALSE,"Marchman","Secondary","comprehension",191,TRUE,"All Data",1071,"All Data (n = 1071)"
146386,8,"English (American)","WG",NA,NA,"Female",NA,"I100605",TRUE,FALSE,"Marchman",NA,"comprehension",81,TRUE,"All Data",1071,"All Data (n = 1071)"
146387,9,"English (American)","WG",NA,NA,"Female",NA,"I100606",TRUE,FALSE,"Marchman",NA,"comprehension",11,TRUE,"All Data",1071,"All Data (n = 1071)"
146388,9,"English (American)","WG","First","Asian","Female",NA,"I100607",TRUE,FALSE,"Marchman","College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146389,9,"English (American)","WG","First","White","Female",NA,"I100608",TRUE,FALSE,"Marchman","College","comprehension",47,TRUE,"All Data",1071,"All Data (n = 1071)"
146390,9,"English (American)","WG","First","Asian","Female",NA,"I100609",TRUE,FALSE,"Marchman","Some College","comprehension",32,TRUE,"All Data",1071,"All Data (n = 1071)"
146391,8,"English (American)","WG","Third","White","Female",NA,"I100611",TRUE,FALSE,"Marchman","College","comprehension",9,TRUE,"All Data",1071,"All Data (n = 1071)"
146392,8,"English (American)","WG","Third","White","Female",NA,"I100612",TRUE,FALSE,"Marchman","College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146393,9,"English (American)","WG","Second","White","Female",NA,"I100613",TRUE,FALSE,"Marchman","Graduate","comprehension",1,TRUE,"All Data",1071,"All Data (n = 1071)"
146394,14,"English (American)","WG","First","Black","Male",NA,"I100614",TRUE,FALSE,"Marchman","Secondary","comprehension",161,TRUE,"All Data",1071,"All Data (n = 1071)"
146395,8,"English (American)","WG","Second","Asian","Male",NA,"I100615",TRUE,FALSE,"Marchman","Some College","comprehension",50,TRUE,"All Data",1071,"All Data (n = 1071)"
146396,8,"English (American)","WG","Second","Asian","Male",NA,"I100616",TRUE,FALSE,"Marchman","Some College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146397,14,"English (American)","WG","First","Hispanic","Male",NA,"I100617",TRUE,FALSE,"Marchman","College","comprehension",5,TRUE,"All Data",1071,"All Data (n = 1071)"
146398,8,"English (American)","WG","Third","White","Male",NA,"I100618",TRUE,FALSE,"Marchman","Graduate","comprehension",9,TRUE,"All Data",1071,"All Data (n = 1071)"
146399,10,"English (American)","WG","Third","Hispanic","Male",NA,"I100619",TRUE,FALSE,"Marchman","Secondary","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146400,12,"English (American)","WG","Second","Hispanic","Female",NA,"I114200",TRUE,FALSE,"Marchman","Some Secondary","comprehension",74,TRUE,"All Data",1071,"All Data (n = 1071)"
146401,16,"English (American)","WG","First","White","Female",NA,"I201585",TRUE,FALSE,"Marchman","Secondary","comprehension",244,TRUE,"All Data",1071,"All Data (n = 1071)"
146402,17,"English (American)","WG","Second","White","Female",NA,"I201602",TRUE,FALSE,"Marchman","College","comprehension",122,TRUE,"All Data",1071,"All Data (n = 1071)"
146403,14,"English (American)","WG","Third","White","Female",NA,"I201723",TRUE,FALSE,"Marchman","College","comprehension",256,TRUE,"All Data",1071,"All Data (n = 1071)"
146404,14,"English (American)","WG","First","White","Female",NA,"I201781",TRUE,FALSE,"Marchman","Secondary","comprehension",84,TRUE,"All Data",1071,"All Data (n = 1071)"
146405,15,"English (American)","WG","Second","White","Female",NA,"I201790",TRUE,FALSE,"Marchman","College","comprehension",60,TRUE,"All Data",1071,"All Data (n = 1071)"
146406,15,"English (American)","WG","Third","White","Female",NA,"I201791",TRUE,FALSE,"Marchman","Graduate","comprehension",144,TRUE,"All Data",1071,"All Data (n = 1071)"
146407,15,"English (American)","WG","Second","White","Male",NA,"I201798",TRUE,FALSE,"Marchman","College","comprehension",150,TRUE,"All Data",1071,"All Data (n = 1071)"
146408,17,"English (American)","WG","First","White","Female",NA,"I201811",TRUE,FALSE,"Marchman","Graduate","comprehension",92,TRUE,"All Data",1071,"All Data (n = 1071)"
146409,16,"English (American)","WG","First","White","Female",NA,"I201820",TRUE,FALSE,"Marchman","Secondary","comprehension",279,TRUE,"All Data",1071,"All Data (n = 1071)"
146410,17,"English (American)","WG","Third","White","Male",NA,"I201852",TRUE,FALSE,"Marchman","Some College","comprehension",265,TRUE,"All Data",1071,"All Data (n = 1071)"
146411,17,"English (American)","WG","Third","White","Male",NA,"I201880",TRUE,FALSE,"Marchman","Secondary","comprehension",141,TRUE,"All Data",1071,"All Data (n = 1071)"
146412,17,"English (American)","WG","Second","White","Female",NA,"I202211",TRUE,FALSE,"Marchman","Secondary","comprehension",396,TRUE,"All Data",1071,"All Data (n = 1071)"
146413,17,"English (American)","WG","Second","White","Male",NA,"I202222",TRUE,FALSE,"Marchman","Some College","comprehension",213,TRUE,"All Data",1071,"All Data (n = 1071)"
146414,16,"English (American)","WG","First","White","Female",NA,"I202241",TRUE,FALSE,"Marchman","Secondary","comprehension",104,TRUE,"All Data",1071,"All Data (n = 1071)"
146415,16,"English (American)","WG","First","White","Female",NA,"I202248",TRUE,FALSE,"Marchman","Secondary","comprehension",85,TRUE,"All Data",1071,"All Data (n = 1071)"
146416,17,"English (American)","WG","First","White","Female",NA,"I202286",TRUE,FALSE,"Marchman","College","comprehension",176,TRUE,"All Data",1071,"All Data (n = 1071)"
146417,14,"English (American)","WG","Second","White","Female",NA,"I202319",TRUE,FALSE,"Marchman","Some College","comprehension",192,TRUE,"All Data",1071,"All Data (n = 1071)"
146418,14,"English (American)","WG","First","White","Male",NA,"I202336",TRUE,FALSE,"Marchman","Some College","comprehension",184,TRUE,"All Data",1071,"All Data (n = 1071)"
146419,13,"English (American)","WG","Third","White","Male",NA,"I202362",TRUE,FALSE,"Marchman","Some College","comprehension",184,TRUE,"All Data",1071,"All Data (n = 1071)"
146420,14,"English (American)","WG","Second","White","Male",NA,"I202543",TRUE,FALSE,"Marchman","College","comprehension",68,TRUE,"All Data",1071,"All Data (n = 1071)"
146421,16,"English (American)","WG","Second","White","Female",NA,"I202717",TRUE,FALSE,"Marchman","Secondary","comprehension",64,TRUE,"All Data",1071,"All Data (n = 1071)"
146422,15,"English (American)","WG","Second","White","Male",NA,"I202798",TRUE,FALSE,"Marchman","Secondary","comprehension",224,TRUE,"All Data",1071,"All Data (n = 1071)"
146423,14,"English (American)","WG","First","White","Female",NA,"I203604",TRUE,FALSE,"Marchman","Some Graduate","comprehension",150,TRUE,"All Data",1071,"All Data (n = 1071)"
146424,15,"English (American)","WG","First","White","Female",NA,"I204190",TRUE,FALSE,"Marchman","Secondary","comprehension",299,TRUE,"All Data",1071,"All Data (n = 1071)"
146425,15,"English (American)","WG","Second","White","Female",NA,"I204202",TRUE,FALSE,"Marchman","Some Graduate","comprehension",138,TRUE,"All Data",1071,"All Data (n = 1071)"
146426,15,"English (American)","WG","First","White","Female",NA,"I204205",TRUE,FALSE,"Marchman","Some College","comprehension",73,TRUE,"All Data",1071,"All Data (n = 1071)"
146427,16,"English (American)","WG","Second","White","Male",NA,"I204254",TRUE,FALSE,"Marchman","Graduate","comprehension",246,TRUE,"All Data",1071,"All Data (n = 1071)"
146428,14,"English (American)","WG","First","White","Male",NA,"I204259",TRUE,FALSE,"Marchman","College","comprehension",203,TRUE,"All Data",1071,"All Data (n = 1071)"
146429,15,"English (American)","WG","First","White","Female",NA,"I204284",TRUE,FALSE,"Marchman","Graduate","comprehension",183,TRUE,"All Data",1071,"All Data (n = 1071)"
146430,15,"English (American)","WG","Second","White","Female",NA,"I204291",TRUE,FALSE,"Marchman","Some College","comprehension",311,TRUE,"All Data",1071,"All Data (n = 1071)"
146431,15,"English (American)","WG","First","White","Female",NA,"I204295",TRUE,FALSE,"Marchman","Secondary","comprehension",225,TRUE,"All Data",1071,"All Data (n = 1071)"
146432,15,"English (American)","WG","Third","White","Female",NA,"I204299",TRUE,FALSE,"Marchman","College","comprehension",33,TRUE,"All Data",1071,"All Data (n = 1071)"
146433,15,"English (American)","WG","Third","White","Male",NA,"I204302",TRUE,FALSE,"Marchman","Some College","comprehension",165,TRUE,"All Data",1071,"All Data (n = 1071)"
146434,15,"English (American)","WG","First","White","Female",NA,"I204310",TRUE,FALSE,"Marchman","Some Graduate","comprehension",171,TRUE,"All Data",1071,"All Data (n = 1071)"
146435,15,"English (American)","WG","First","White","Male",NA,"I204670",TRUE,FALSE,"Marchman","Graduate","comprehension",152,TRUE,"All Data",1071,"All Data (n = 1071)"
146436,14,"English (American)","WG","First","Black","Female",NA,"I204671",TRUE,FALSE,"Marchman","College","comprehension",211,TRUE,"All Data",1071,"All Data (n = 1071)"
146437,15,"English (American)","WG","First","White","Male",NA,"I204677",TRUE,FALSE,"Marchman","Some College","comprehension",244,TRUE,"All Data",1071,"All Data (n = 1071)"
146438,15,"English (American)","WG","First","White","Male",NA,"I204697",TRUE,FALSE,"Marchman","Some College","comprehension",205,TRUE,"All Data",1071,"All Data (n = 1071)"
146439,15,"English (American)","WG","First","White","Female",NA,"I204725",TRUE,FALSE,"Marchman","College","comprehension",290,TRUE,"All Data",1071,"All Data (n = 1071)"
146440,14,"English (American)","WG","First","White","Female",NA,"I204740",TRUE,FALSE,"Marchman","Secondary","comprehension",173,TRUE,"All Data",1071,"All Data (n = 1071)"
146441,14,"English (American)","WG","First","White","Male",NA,"I204760",TRUE,FALSE,"Marchman","College","comprehension",86,TRUE,"All Data",1071,"All Data (n = 1071)"
146442,14,"English (American)","WG","Second","White","Male",NA,"I204768",TRUE,FALSE,"Marchman","Secondary","comprehension",321,TRUE,"All Data",1071,"All Data (n = 1071)"
146443,14,"English (American)","WG","Second","White","Female",NA,"I204781",TRUE,FALSE,"Marchman","Graduate","comprehension",95,TRUE,"All Data",1071,"All Data (n = 1071)"
146444,14,"English (American)","WG","Second","White","Female",NA,"I204782",TRUE,FALSE,"Marchman","Secondary","comprehension",125,TRUE,"All Data",1071,"All Data (n = 1071)"
146445,14,"English (American)","WG","Third","White","Female",NA,"I204786",TRUE,FALSE,"Marchman","Some College","comprehension",203,TRUE,"All Data",1071,"All Data (n = 1071)"
146446,14,"English (American)","WG","First","White","Male",NA,"I204797",TRUE,FALSE,"Marchman","Some Graduate","comprehension",159,TRUE,"All Data",1071,"All Data (n = 1071)"
146447,14,"English (American)","WG","Third","White","Male",NA,"I204799",TRUE,FALSE,"Marchman","Some College","comprehension",234,TRUE,"All Data",1071,"All Data (n = 1071)"
146448,14,"English (American)","WG","First","White","Female",NA,"I204800",TRUE,FALSE,"Marchman","Some Graduate","comprehension",58,TRUE,"All Data",1071,"All Data (n = 1071)"
146449,14,"English (American)","WG","Second","White","Female",NA,"I205902",TRUE,FALSE,"Marchman","Some College","comprehension",262,TRUE,"All Data",1071,"All Data (n = 1071)"
146450,10,"English (American)","WG","Second","White","Male",NA,"I206329",TRUE,FALSE,"Marchman","Secondary","comprehension",36,TRUE,"All Data",1071,"All Data (n = 1071)"
146451,10,"English (American)","WG","Second","White","Male",NA,"I206680",TRUE,FALSE,"Marchman","Some College","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146452,9,"English (American)","WG","Second","White","Female",NA,"I207280",TRUE,FALSE,"Marchman","College","comprehension",25,TRUE,"All Data",1071,"All Data (n = 1071)"
146453,9,"English (American)","WG","First","White","Female",NA,"I207282",TRUE,FALSE,"Marchman","Secondary","comprehension",73,TRUE,"All Data",1071,"All Data (n = 1071)"
146454,9,"English (American)","WG","Third","White","Male",NA,"I207293",TRUE,FALSE,"Marchman","Secondary","comprehension",70,TRUE,"All Data",1071,"All Data (n = 1071)"
146455,9,"English (American)","WG","First","White","Female",NA,"I207433",TRUE,FALSE,"Marchman","College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146456,8,"English (American)","WG","First","Black","Male",NA,"I207438",TRUE,FALSE,"Marchman","Secondary","comprehension",10,TRUE,"All Data",1071,"All Data (n = 1071)"
146457,8,"English (American)","WG","First","White","Female",NA,"I207443",TRUE,FALSE,"Marchman","Some College","comprehension",10,TRUE,"All Data",1071,"All Data (n = 1071)"
146458,11,"English (American)","WG","Third","White","Female",NA,"I207507",TRUE,FALSE,"Marchman","Some Graduate","comprehension",84,TRUE,"All Data",1071,"All Data (n = 1071)"
146459,11,"English (American)","WG","Third","White","Female",NA,"I207805",TRUE,FALSE,"Marchman","Some College","comprehension",92,TRUE,"All Data",1071,"All Data (n = 1071)"
146460,9,"English (American)","WG","Third","White","Male",NA,"I207830",TRUE,FALSE,"Marchman","College","comprehension",6,TRUE,"All Data",1071,"All Data (n = 1071)"
146461,12,"English (American)","WG","Second","White","Male",NA,"I207833",TRUE,FALSE,"Marchman","Some College","comprehension",36,TRUE,"All Data",1071,"All Data (n = 1071)"
146462,10,"English (American)","WG","Second","White","Male",NA,"I207926",TRUE,FALSE,"Marchman","Graduate","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146463,8,"English (American)","WG","Fourth","White","Female",NA,"I207942",TRUE,FALSE,"Marchman","College","comprehension",0,TRUE,"All Data",1071,"All Data (n = 1071)"
146464,8,"English (American)","WG","Second","White","Female",NA,"I207985",TRUE,FALSE,"Marchman","Some College","comprehension",27,TRUE,"All Data",1071,"All Data (n = 1071)"
